# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
97 0 339.839840 0.000000 0.62118422830915454 0.049739672205914798
97 1 339.839840 22.500000 0.62118422830915454 0.049739672205914798
97 2 339.839840 45.000000 0.62118422830915454 0.049739672205914798
97 3 339.839840 67.500000 0.62118422830915454 0.049739672205914798
98 0 343.343343 0.000000 0.62159746749390898 0.049352092089521987
98 1 343.343343 22.500000 0.62159746749390898 0.049352092089521987
98 2 343.343343 45.000000 0.62159746749390898 0.049352092089521987
98 3 343.343343 67.500000 0.62159746749390898 0.049352092089521987
99 0 346.846847 0.000000 0.62265288621722326 0.049132149828588823
99 1 346.846847 22.500000 0.62265288621722326 0.049132149828588823
99 2 346.846847 45.000000 0.62265288621722326 0.049132149828588823
99 3 346.846847 67.500000 0.62265288621722326 0.049132149828588823
100 0 350.350350 0.000000 0.62417129894447176 0.049118209300511632
100 1 350.350350 22.500000 0.62417129894447176 0.049118209300511632
100 2 350.350350 45.000000 0.62417129894447176 0.049118209300511632
100 3 350.350350 67.500000 0.62417129894447176 0.049118209300511632
101 0 353.853854 0.000000 0.62589333926283619 0.049313289082387059
101 1 353.853854 22.500000 0.62589333926283619 0.049313289082387059
101 2 353.853854 45.000000 0.62589333926283619 0.049313289082387059
101 3 353.853854 67.500000 0.62589333926283619 0.049313289082387059
102 0 357.357357 0.000000 0.62752327734896518 0.049684436877478269
102 1 357.357357 22.500000 0.62752327734896518 0.049684436877478269
102 2 357.357357 45.000000 0.62752327734896518 0.049684436877478269
102 3 357.357357 67.500000 0.62752327734896518 0.049684436877478269
103 0 360.860861 0.000000 0.62877955590808698 0.05016829213004529
103 1 360.860861 22.500000 0.62877955590808698 0.05016829213004529
103 2 360.860861 45.000000 0.62877955590808698 0.05016829213004529
103 3 360.860861 67.500000 0.62877955590808698 0.05016829213004529
104 0 364.364364 0.000000 0.62944356744416463 0.050681898419499535
104 1 364.364364 22.500000 0.62944356744416463 0.050681898419499535
104 2 364.364364 45.000000 0.62944356744416463 0.050681898419499535
104 3 364.364364 67.500000 0.62944356744416463 0.050681898419499535
105 0 367.867868 0.000000 0.6293981239086196 0.05113692122462532
105 1 367.867868 22.500000 0.6293981239086196 0.05113692122462532
105 2 367.867868 45.000000 0.6293981239086196 0.05113692122462532
105 3 367.867868 67.500000 0.6293981239086196 0.05113692122462532
106 0 371.371371 0.000000 0.62864856124368729 0.051454835153134114
106 1 371.371371 22.500000 0.62864856124368729 0.051454835153134114
106 2 371.371371 45.000000 0.62864856124368729 0.051454835153134114
