# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
75 3 262.762763 67.500000 0.62979122559094358 0.069791139561611343
76 0 266.266266 0.000000 0.62952070066805776 0.070573379285383861
76 1 266.266266 22.500000 0.62952070066805776 0.070573379285383861
76 2 266.266266 45.000000 0.62952070066805776 0.070573379285383861
76 3 266.266266 67.500000 0.62952070066805776 0.070573379285383861
77 0 269.769770 0.000000 0.62852551795631773 0.07119411520431948
77 1 269.769770 22.500000 0.62852551795631773 0.07119411520431948
77 2 269.769770 45.000000 0.62852551795631773 0.07119411520431948
77 3 269.769770 67.500000 0.62852551795631773 0.07119411520431948
78 0 273.273273 0.000000 0.62697597926116733 0.071546124515510096
78 1 273.273273 22.500000 0.62697597926116733 0.071546124515510096
78 2 273.273273 45.000000 0.62697597926116733 0.071546124515510096
78 3 273.273273 67.500000 0.62697597926116733 0.071546124515510096
79 0 276.776777 0.000000 0.62513834063240226 0.071568199337972371
79 1 276.776777 22.500000 0.62513834063240226 0.071568199337972371
79 2 276.776777 45.000000 0.62513834063240226 0.071568199337972371
79 3 276.776777 67.500000 0.62513834063240226 0.071568199337972371
80 0 280.280280 0.000000 0.62332870894317893 0.071255785038705874
80 1 280.280280 22.500000 0.62332870894317893 0.071255785038705874
80 2 280.280280 45.000000 0.62332870894317893 0.071255785038705874
80 3 280.280280 67.500000 0.62332870894317893 0.071255785038705874
81 0 283.783784 0.000000 0.62185853372204192 0.070661893537129802
81 1 283.783784 22.500000 0.62185853372204192 0.070661893537129802
81 2 283.783784 45.000000 0.62185853372204192 0.070661893537129802
81 3 283.783784 67.500000 0.62185853372204192 0.070661893537129802
82 0 287.287287 0.000000 0.6209811903655913 0.069888112261419166
82 1 287.287287 22.500000 0.6209811903655913 0.069888112261419166
82 2 287.287287 45.000000 0.6209811903655913 0.069888112261419166
82 3 287.287287 67.500000 0.6209811903655913 0.069888112261419166
83 0 290.790791 0.000000 0.62084870375539247 0.069067232957277319
83 1 290.790791 22.500000 0.62084870375539247 0.069067232957277319
